name,smiles,BBB
virginiamycin-factor-m1,CC1=C[C@@H](O)CC(=O)Cc2nc(co2)C(=O)N2CCC=C2C(=O)O[C@H](C(C)C)[C@H](C)C=CC(=O)NCC=C1,0
valinomycin,CC1OC(=O)C(C(C)C)NC(=O)C(C(C)C)OC(=O)C(C(C)C)NC(=O)C(C)OC(=O)C(C(C)C)NC(=O)C(C(C)C)OC(=O)C(C(C)C)NC(=O)C(C)OC(=O)C(C(C)C)NC(=O)C(C(C)C)OC(=O)C(C(C)C)NC1=O,0
lofentanil,CCC(=O)N(c1ccccc1)[C@@]1(C(=O)OC)CCN(CCc2ccccc2)C[C@H]1C,1
dexamethasone-dipropionate,CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@H](C)CC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1
procinonide,CCC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,1
levopropoxyphene,CCC(=O)O[C@@](Cc1ccccc1)(c1ccccc1)[C@@H](C)CN(C)C,1
midecamycin,CCC(=O)O[C@H]1[C@H](C)O[C@@H](O[C@@H]2[C@@H](C)O[C@@H](O[C@@H]3[C@@H](OC)[C@H](OC(=O)CC)CC(=O)O[C@H](C)CC=CC=C[C@H](O)[C@H](C)C[C@@H]3CC=O)[C@H](O)[C@H]2N(C)C)C[C@@]1(C)O,0
erythromycin propionate,CCC(=O)O[C@H]1[C@H](O[C@@H]2[C@@H](C)[C@H](O[C@H]3C[C@@](C)(OC)[C@@H](O)[C@H](C)O3)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@@H](C)C(=O)[C@H](C)C[C@@]2(C)O)O[C@H](C)C[C@@H]1N(C)C,0
schembl13321839,CCC(=O)O[C@]1(C(=O)CCl)[C@@H](C)CC2C3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1
ticabesone-propionate,CCC(=O)O[C@]1(C(=O)SC)[C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1
cloticasone-propionate,CCC(=O)O[C@]1(C(=O)SCCl)[C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1
alphaprodine,CCC(=O)O[C@]1(c2ccccc2)CCN(C)C[C@@H]1C,1
rimexolone,CCC(=O)[C@@]1(C)[C@H](C)CC2C3CCC4=CC(=O)C=C[C@]4(C)C3[C@@H](O)C[C@@]21C,1
resocortol,CCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,1
pentapiperium,CCC(C)C(C(=O)OC1CC[N+](C)(C)CC1)c1ccccc1,0
propicillin,CCC(Oc1ccccc1)C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,0
amcinafal,CCC1(CC)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,1
hydrocortisone-buteprate,CCCC(=O)OCC(=O)[C@@]1(OC(=O)CC)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,1
meclorisone-dibutyrate,CCCC(=O)OCC(=O)[C@@]1(OC(=O)CCC)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](Cl)C[C@@]21C,1
schembl19961204,CCCC(=O)O[C@]1(C(=O)COC(C)=O)CC[C@H]2C3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1
budesonide,CCCC1O[C@H]2CC3C4CCC5=CC(=O)C=C[C@]5(C)C4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,1
prednival,CCCCC(=O)O[C@]1(C(=O)CO)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,1
hydrocortisone-valerate,CCCCC(=O)O[C@]1(C(=O)CO)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,1
fluprednisolone valerate,CCCCC(=O)O[C@]1(C(=O)CO)CC[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,1
71461-18-2,CCCCCC(=O)CCC1(C)[C@@H]2Cc3ccc(O)cc3[C@@]1(C)CCN2C,1
fluocortolone-caproate,CCCCCC(=O)OCC(=O)[C@H]1[C@H](C)CC2C3C[C@H](F)C4=CC(=O)C=C[C@]4(C)C3[C@@H](O)C[C@@]21C,1
mirincamycin,CCCCCC1CN[C@H](C(=O)NC(C(C)Cl)[C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)C1,0
myrophine,CCCCCCCCCCCCCC(=O)OC1C=C[C@H]2[C@H]3Cc4ccc(OCc5ccccc5)c5c4[C@@]2(CCN3C)[C@H]1O5,1
prednisolone-steaglate,CCCCCCCCCCCCCCCCCC(=O)OCC(=O)OCC(=O)[C@@]1(O)CCC2C3CCC4=CC(=O)C=C[C@]4(C)C3[C@@H](O)C[C@@]21C,1
fluocortin-butyl,CCCCOC(=O)C(=O)[C@H]1[C@H](C)CC2C3C[C@H](F)C4=CC(=O)C=C[C@]4(C)C3[C@@H](O)C[C@@]21C,1
quinagolide,CCCN1C[C@@H](NS(=O)(=O)N(CC)CC)C[C@@H]2Cc3c(O)cccc3CC21,1
lincomycin,CCC[C@@H]1C[C@@H](C(=O)NC(C(C)O)[C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)N(C)C1,0
itrocinonide,CCC[C@@H]1O[C@@H]2CC3C4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)O[C@H](C)OC(=O)OCC)O1,1
etorphine,CCC[C@](C)(O)C1C[C@@]23C=C[C@]1(OC)[C@@H]1Oc4c(O)ccc5c4[C@@]12CCN(C)[C@@H]3C5,1
rifametane,CCN(CC)/C(C)=N/N=C/c1c2c(O)c3c(O)c(C)c4c(c3c1O)C(=O)[C@@](C)(OC=C[C@H](OC)[C@@H](C)[C@@H](OC(C)=O)[C@H](C)[C@H](O)[C@H](C)[C@@H](O)[C@@H](C)C=CC=C(C)C(=O)N2)O4,0
endomide,CCN(CC)C(=O)[C@@H]1C2C=CC(C2)[C@H]1C(=O)N(CC)CC,1
prednisolamate,CCN(CC)CC(=O)OCC(=O)[C@@]1(O)CCC2C3CCC4=CC(=O)C=C[C@]4(C)C3[C@@H](O)C[C@@]21C,1
hydrocortamate,CCN(CC)CC(=O)OCC(=O)[C@@]1(O)CCC2C3CCC4=CC(=O)CC[C@]4(C)C3[C@@H](O)C[C@@]21C,1
tameticillin,CCN(CC)CCOC(=O)[C@@H]1N2C(=O)[C@@H](NC(=O)c3c(OC)cccc3OC)[C@H]2SC1(C)C,0
rifamexil,CCN(CC)c1nc2c(s1)c1c(O)c3c(O)c(C)c4c(c32)C(=O)[C@@](C)(OC=C[C@H](OC)[C@@H](C)[C@@H](OC(C)=O)[C@H](C)[C@H](O)[C@H](C)[C@@H](O)[C@@H](C)C=CC=C(C)C(=O)N1)O4,0
chembl2218915,CCOC(=O)CC(O)CC(O)/C=C/C1=C(c2ccc(F)cc2)c2ccccc2OC12CCCC2,1
erythromycin-ethylsuccinate,CCOC(=O)CCC(=O)O[C@H]1[C@H](O[C@@H]2[C@@H](C)[C@H](O[C@H]3C[C@@](C)(OC)[C@@H](O)[C@H](C)O3)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@@H](C)C(=O)[C@H](C)C[C@@]2(C)O)O[C@H](C)C[C@@H]1N(C)C,0
erythromycin ethyl carbonate,CCOC(=O)O[C@H]1[C@H](O[C@@H]2[C@@H](C)[C@H](O[C@H]3C[C@@](C)(OC)[C@@H](O)[C@H](C)O3)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@@H](C)C(=O)[C@H](C)C[C@@]2(C)O)O[C@H](C)C[C@@H]1N(C)C,0
loteprednol etabonate,CCOC(=O)O[C@]1(C(=O)OCCl)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,1
tilidine,CCOC(=O)[C@]1(c2ccccc2)CCC=C[C@H]1N(C)C,1
detorubicin,CCOC(OCC)C(=O)OCC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](N)[C@H](O)[C@H](C)O2)C1)C(=O)c1c(OC)cccc1C3=O,0
alphacetylmethadol,CC[C@@H](OC(C)=O)C(C[C@@H](C)N(C)C)(c1ccccc1)c1ccccc1,1
92278-12-1,CC[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCN)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCN)NC1=O,0
clarithromycin,CC[C@@H]1OC(=O)[C@H](C)[C@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@@](C)(OC)C[C@@H](C)C(=O)[C@@H](C)[C@@H](O)[C@]1(C)O,0
aclarubicin,CC[C@@]1(O)C[C@H](O[C@H]2C[C@H](N(C)C)[C@H](O[C@H]3C[C@H](O)[C@H](O[C@H]4CCC(=O)[C@H](C)O4)[C@H](C)O3)[C@H](C)O2)c2c(cc3c(c2O)C(=O)c2c(O)cccc2C3=O)[C@H]1C(=O)OC,0
gramicidin-s-3,CC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](Cc1ccccc1)NC(=O)[C@@H](N)CC(C)C)C(=O)N[C@@H](CCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC)C(=O)N[C@H](C=O)CCCN,0
alphamethadol,CC[C@H](O)C(C[C@@H](C)N(C)C)(c1ccccc1)c1ccccc1,1
alphacetylmethadol,CC[C@H](OC(C)=O)C(C[C@@H](C)N(C)C)(c1ccccc1)c1ccccc1,1
conorfone,CC[C@H]1CC(=O)[C@@H]2Oc3c(OC)ccc4c3[C@@]23CCN(CC2CC2)[C@H](C4)[C@H]13,1
lexithromycin,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)/C(=N/OC)[C@H](C)[C@@H](O)[C@]1(C)O,0
roxithromycin,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)/C(=N/OCOCCOC)[C@H](C)[C@@H](O)[C@]1(C)O,0
berythromycin,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@H]1C,0
azithromycin,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,0
ilotycin,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@H]2O[C@@H](C)C[C@@H](N(C)C)[C@@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,0
vinblastine,CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)C(C(=O)OC)(c3cc4c(cc3OC)N(C)[C@@H]3C45CCN4CC=C[C@](CC)([C@H]45)[C@@H](OC(C)=O)[C@]3(O)C(=O)OC)C2)C1,0
emepronium,CC[N+](C)(C)C(C)CC(c1ccccc1)c1ccccc1,0
cefluprenam,CC[N+](C)(C/C=C/C1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N/OCF)c3nsc(N)n3)[C@H]2SC1)CC(N)=O,0
penimocycline,CN(C)C1C(=O)C(C(=O)NCNC(C(=O)NC2C(=O)N3C2SC(C)(C)C3C(=O)O)c2ccccc2)=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4C(C)(O)C3CC12,0
schembl2108206,CN(C)CCOC1(Cc2ccccc2)C[C@H]2CC[C@]1(C)C2(C)C,1
guamecycline,CN(C)[C@@H]1C(=O)C(C(=O)NCN2CCN(C(=N)N=C(N)N)CC2)=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,0
pipacycline,CN(C)[C@@H]1C(=O)C(C(=O)NCN2CCN(CCO)CC2)=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,0
lymecycline,CN(C)[C@@H]1C(=O)C(C(=O)NCNCCCCC(N)C(=O)O)=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,0
oxytetracycline,CN(C)[C@@H]1C(=O)C(C(N)=O)=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4[C@@](C)(O)C3[C@H](O)[C@@H]12,0
schembl8989330,CN1CC[C@@]2(C)c3cc(OC(=O)N4CCc5ccccc5C4)ccc3N(C)C12,1
lortalamine,CN1CC[C@@]23NC(=O)C[C@@H](c4cc(Cl)ccc4O2)[C@H]3C1,1
eptazocine,CN1CC[C@]2(C)C[C@@H](Cc3ccc(O)cc32)C1,1
pentamorphone,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)C=C[C@@]3(CCCCCN)[C@H]1C5,1
desomorphine,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2CCC[C@H]3[C@H]1C5,1
methyldihydromorphine,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@](C)(O)CC[C@H]3[C@H]1C5,1
delergotrile,CN1C[C@@H](CC#N)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,1
tiomergine,CN1C[C@H](CSc2ccccn2)C=C2c3cccc4[nH]cc(c34)C[C@H]21,1
homatropine,CN1[C@@H]2CC[C@@H]1CC(OC(=O)C(O)c1ccccc1)C2,1
hyoscyamine,CN1[C@H]2CC[C@@H]1CC(OC(=O)[C@H](CO)c1ccccc1)C2,1
benztropine,CN1[C@H]2CC[C@@H]1CC(OC(c1ccccc1)c1ccccc1)C2,1
aspoxicillin,CNC(=O)C[C@H](N)C(=O)N[C@@H](C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12)c1ccc(O)cc1,0
moxadolen,CNC(=O)O[C@@H]1OC(=O)[C@H]2[C@@H]3C=C[C@@H](C3)[C@@H]12,1
(+)-physostigmine,CNC(=O)Oc1ccc2c(c1)[C@@]1(C)CCN(C)[C@H]1N2C,1
ketamine,CNC1CCCC(=O)C1c1ccccc1Cl,1
tametraline,CN[C@@H]1CC[C@@H](c2ccccc2)c2ccccc21,1
apramycin,CN[C@@H]1[C@@H](O[C@H]2O[C@H](CO)[C@@H](N)[C@H](O)[C@H]2O)OC2C[C@@H](N)[C@@H](O[C@@H]3[C@@H](N)C[C@@H](N)[C@H](O)[C@H]3O)O[C@@H]2[C@@H]1O,0
gentamicin c,CN[C@@H]1[C@H](O)[C@@H](O[C@H]2[C@H](N)C[C@H](N)[C@@H](O[C@H]3O[C@H](CN)CC[C@H]3N)[C@H]2O)OC[C@]1(C)O,0
dihydrostreptomycin,CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@@H]3[C@@H](N=C(N)N)[C@H](O)[C@@H](N=C(N)N)[C@H](O)[C@H]3O)O[C@@H](C)[C@]2(O)CO)O[C@@H](CO)[C@H](O)[C@H]1O,0
vancomycin,CN[C@H](CC(C)C)C(=O)N[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]2C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)[C@H](O)c3ccc(c(Cl)c3)Oc3cc2cc(c3O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@H]2C[C@](C)(N)[C@H](O)[C@H](C)O2)Oc2ccc(cc2Cl)[C@H]1O,0
isepamycin,CN[C@H]1[C@@H](O)C(O[C@H]2[C@@H](NC(=O)C(O)CN)C[C@H](N)[C@@H](OC3O[C@H](CN)[C@@H](O)[C@H](O)[C@H]3O)[C@@H]2O)OC[C@]1(C)O,0
sabcomeline,CO/N=C(/C#N)[C@H]1CN2CCC1CC2,1
oximonam,CO/N=C(/C(=O)N[C@@H]1C(=O)N(OCC(=O)O)[C@H]1C)c1csc(N)n1,0
cefditoren,CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(/C=C\c3scnc3C)CS[C@H]12)c1csc(N)n1,0
cefotaxime,CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CS[C@H]12)c1csc(N)n1,0
cefodizime,CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nc(C)c(CC(=O)O)s3)CS[C@H]12)c1csc(N)n1,0
cefpirome,CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(C[n+]3cccc4c3CCC4)CS[C@H]12)c1csc(N)n1,0
cefozopran,CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(C[n+]3ccn4ncccc43)CS[C@H]12)c1nsc(N)n1,0
cefuroxime pivoxetil,CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)OC(C)OC(=O)C(C)(C)OC)=C(COC(N)=O)CS[C@H]12)c1ccco1,0
ceftizoxime alapivoxil,CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=CCS[C@H]12)c1csc(NC(=O)[C@H](C)N)n1,0
ceftiolene,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(/C=C/Sc3n[nH]c(=O)c(=O)n3CC=O)CS[C@H]12)c1csc(N)n1,0
cefuroxim,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@H]12)c1ccco1,0
cefepime,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(C[N+]3(C)CCCC3)CS[C@H]12)c1csc(N)n1,0
cefclidin,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(C[N+]34CCC(C(N)=O)(CC3)CC4)CS[C@H]12)c1nsc(N)n1,0
cefoselis,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(C[n+]3ccc(N)n3CCO)CS[C@H]12)c1csc(N)n1,0
cefquinome,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(C[n+]3cccc4c3CCCC4)CS[C@H]12)c1csc(N)n1,0
teicoplanin,COC(=O)C1NC(=O)[C@H]2NC(=O)[C@H](NC(=O)[C@@H]3NC(=O)[C@H]4NC(=O)[C@H](NC(=O)[C@@H](N)c5ccc(O)c(c5)Oc5cc4cc(O)c5C)[C@H](O)c4ccc(c(Cl)c4)Oc4cc3cc(c4O)Oc3ccc(cc3Cl)[C@H]2O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2NC(C)=O)c2ccc(O)c(c2)-c2c(O)cc(O)cc21,0
metoserpate,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@H](OC)[C@@H]1OC,1
deserpidine,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5ccccc5c4CCN3C[C@@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,1
flumoxonide,COC(OC)C(=O)[C@@]12OC(C)(C)O[C@@H]1CC1C3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,1
cefroxadine,COC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)C3C=CCC=C3)[C@H]2SC1,0
losigamone,COC1=CC(=O)O[C@@H]1[C@@H](O)c1ccccc1Cl,1
sarmoxicillin,COCOC(=O)[C@@H]1N2C(=O)[C@@H](N3C(=O)C(c4ccc(O)cc4)NC3(C)C)[C@H]2SC1(C)C,0
astromicin,CO[C@@H]1C(N(C)C(=O)CN)[C@@H](O)[C@H](O[C@H]2O[C@H](C(C)N)CC[C@H]2N)[C@@H](N)[C@@H]1O,0
novobiocin,CO[C@@H]1[C@@H](OC(N)=O)[C@@H](O)[C@@H](Oc2ccc3c(O)c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2C)OC1(C)C,0
kitasamycin,CO[C@@H]1[C@@H](OC2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O)C=CC=CC[C@@H](C)OC(=O)C[C@H]1O,0
spiramycin,CO[C@@H]1[C@@H](OC2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](OC2CC[C@H](N(C)C)[C@@H](C)O2)C=CC=CC[C@@H](C)OC(=O)C[C@H]1O,0
josamycin,CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](OC(=O)CC(C)C)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O)C=CC=CC[C@@H](C)OC(=O)C[C@H]1OC(C)=O,0
flomoxef,CO[C@@]1(NC(=O)CSC(F)F)C(=O)N2C(C(=O)O)=C(CSc3nnnn3CCO)CO[C@@H]21,0
cyprenorphine,CO[C@@]12C=C[C@@]3(CC1C(C)(C)O)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5,1
diprenorphine,CO[C@@]12CC[C@@]3(C[C@@H]1C(C)(C)O)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5,1
rifampicin,CO[C@H]1C=CO[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N\N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)C(C)=CC=C[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,0
rifapentine,CO[C@H]1C=CO[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N\N5CCN(C6CCCC6)CC5)c(O)c4c3C2=O)NC(=O)C(C)=CC=C[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,0
rifabutin,CO[C@H]1C=CO[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c5c(c4c3C2=O)NC2(CCN(CC(C)C)CC2)N=5)=NC(=O)C(C)=CC=C[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,0
rifaximin,CO[C@H]1C=CO[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c5c(nc6cc(C)ccn65)c4c3C2=O)NC(=O)C(C)=CC=C[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,0
rifamycin,CO[C@H]1C=CO[C@@]2(C)Oc3c(C)c(O)c4c(O)c(cc(O)c4c3C2=O)NC(=O)C(C)=CC=C[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,0
sanfetrinem,CO[C@H]1CCC[C@H]2C1=C(C(=O)O)N1C(=O)[C@H]([C@@H](C)O)[C@@H]21,0
oleandomycin,CO[C@H]1C[C@H](O[C@@H]2[C@@H](C)C(=O)O[C@H](C)[C@H](C)[C@H](O)[C@@H](C)C(=O)[C@]3(CO3)C[C@H](C)[C@H](O[C@@H]3O[C@H](C)C[C@H](N(C)C)[C@H]3O)[C@H]2C)O[C@@H](C)[C@@H]1O,0
ivermectin-ii,CO[C@H]1C[C@H](O[C@H]2[C@H](C)O[C@@H](O[C@@H]3C(C)=CC[C@@H]4C[C@@H](C[C@]5(CC[C@H](C)[C@@H](C(C)C)O5)O4)OC(=O)[C@@H]4C=C(C)[C@@H](O)[C@H]5OCC(=CC=C[C@@H]3C)[C@@]45O)C[C@@H]2OC)O[C@@H](C)[C@@H]1O,0
valperinol,CO[C@H]1O[C@H]2O[C@@]3(CN4CCCCC4)[C@H](O)C[C@H](C2C)[C@@H]13,1
mitomycine,CO[C@]12[C@@H](COC(N)=O)C3=C(C(=O)C(C)=C(N)C3=O)N1C[C@H]1N[C@H]12,0
teniposide,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](c6cccs6)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,0
zinc3977873,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,0
schembl7358680,COc1ccc(OC[C@H]2CN(C)CCC2c2ccccc2)cc1,1
racemethorphan,COc1ccc2c(c1)[C@@]13CCCC[C@H]1[C@@H](C2)N(C)CC3,1
dihydrocodeine,COc1ccc2c3c1OC1[C@@H](O)CCC4C(C2)N(C)CC[C@@]341,1
thebacon,COc1ccc2c3c1O[C@H]1C(OC(C)=O)=CC[C@H]4[C@@H](C2)N(C)CCC314,1
norcodeine,COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)NCC[C@]314,1
nicodicodine,COc1ccc2c3c1O[C@H]1[C@@H](OC(=O)c4cccnc4)CC[C@H]4[C@@H](C2)N(C)CC[C@]314,1
esorubicin,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)C[C@H](C)O1,0
